conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword,keyword_file,layer,app_detected,has_aksesibilitas
1862419739966152767,2024-11-29T09:01:42.000Z,0,"@dotosen1972 fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat Anda. Setelah itu, Anda dapat mengakses kembali aplikasi BCA mobile atau myBCA ya. (2/2)",1862421668087701779,,dotosen1972,in,,0,0,0,https://x.com/BankBCA/status/1862421668087701779,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1861351247330320537,2024-11-26T10:25:31.000Z,0,"@vampireject Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Ovan",1861355598161613267,,vampireject,in,,0,0,0,https://x.com/HaloBCA/status/1861355598161613267,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1861252384187654452,2024-11-26T04:32:02.000Z,0,"@daffrockie accessibility service atau talkback/screenreader/text-to-speech pada perangkat kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile atau myBCA ya. Informasi lengkap bisa akses melalui link berikut: (2/3)",1861266642875089117,,daffrockie,in,,0,0,0,https://x.com/XpresiBCA/status/1861266642875089117,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860998374163632190,2024-11-25T12:17:52.000Z,0,"@turutndalan Apabila Bapak/Ibu sudah menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu, dapat kami sarankan menggunakan versi terbaru dari aplikasi BCA mobile dan berada pada area yang dijangkau internet yang memadai. Tks 🙂 ^Albert",1861021483293913308,,turutndalan,in,,0,0,0,https://x.com/HaloBCA/status/1861021483293913308,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860998374163632190,2024-11-25T10:49:23.000Z,0,"@YouRaiseMeUps yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA.",1860999215482372467,,YouRaiseMeUps,in,,0,0,0,https://x.com/HaloBCA/status/1860999215482372467,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860742886150820113,2024-11-24T17:54:57.000Z,0,"@txtdarifyp Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Heybi",1860743923783885239,,txtdarifyp,in,,0,0,0,https://x.com/HaloBCA/status/1860743923783885239,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860161999382163810,2024-11-24T14:45:59.000Z,0,"@txtdarifyp Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Tino",1860696370191172060,,txtdarifyp,in,,0,0,0,https://x.com/HaloBCA/status/1860696370191172060,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860161999382163810,2024-11-24T04:16:03.000Z,0,"@bhensaja Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Wiki",1860537840754655541,,bhensaja,in,,0,0,0,https://x.com/HaloBCA/status/1860537840754655541,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860278877979050018,2024-11-23T19:44:13.000Z,0,"@rakyatjelata_0 yang dijangkau sinyal internet yang memadai. Jika menggunakan Android maka perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device yang digunakan. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Hadid",1860409035536933090,,rakyatjelata_0,in,,0,0,0,https://x.com/HaloBCA/status/1860409035536933090,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1860278877979050018,2024-11-23T11:13:00.000Z,0,"@13heriirfani sinyal internet yang memadai. Jika menggunakan Android maka perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device yang digunakan. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks^Javi",1860280382010347624,,13heriirfani,in,,0,0,0,https://x.com/HaloBCA/status/1860280382010347624,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1859569937687482873,2024-11-21T13:00:46.000Z,0,"@mojiate1978 Selamat malam, mojiate1978. Terkait hal tersebut, Anda perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat Anda. Setelah itu, Anda dapat mengakses kembali aplikasi BCA mobile atau myBCA ya.",1859582726724350071,,mojiate1978,in,,0,0,0,https://x.com/BankBCA/status/1859582726724350071,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1859569937687482873,2024-11-21T12:41:43.000Z,0,"@mojiate1978 Selamat malam, @mojiate1978. Terkait hal tersebut, Anda perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat Anda. Setelah itu, Anda dapat mengakses kembali aplikasi BCA mobile atau myBCA ya.",1859577933477839311,,mojiate1978,in,,0,0,0,https://x.com/BankBCA/status/1859577933477839311,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1858501592095596860,2024-11-18T13:41:56.000Z,0,"@JefferyRay76 atau talkback/screenreader/text-to-speech pada perangkat kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile atau myBCA ya. (2/4)",1858505923591016647,,JefferyRay76,in,,0,0,0,https://x.com/XpresiBCA/status/1858505923591016647,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1857401800531550647,2024-11-15T12:40:11.000Z,0,"@zasunaa1976 menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat Anda. Setelah itu, Anda dapat mengakses kembali aplikasi BCA mobile atau myBCA ya. (2/2)",1857403223361179748,,zasunaa1976,in,,0,0,0,https://x.com/BankBCA/status/1857403223361179748,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1857081671360663767,2024-11-14T15:24:42.000Z,0,"@dotosen1972 internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",1857082233523261687,,dotosen1972,in,,0,0,0,https://x.com/HaloBCA/status/1857082233523261687,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1857078366605557948,2024-11-14T15:15:22.000Z,0,"@eraita1978 atau talkback/screenreader/text-to-speech pada perangkat kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile atau myBCA ya. (2/2)",1857079886646517940,,eraita1978,in,,0,0,0,https://x.com/XpresiBCA/status/1857079886646517940,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1856379677100913103,2024-11-12T17:32:34.000Z,0,"@zoewaku1975 Halo, @zoewaku1975. Mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, kamu perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile atau myBCA ya.",1856389637847261348,,zoewaku1975,in,,0,0,0,https://x.com/XpresiBCA/status/1856389637847261348,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1856368163472150700,2024-11-12T17:06:24.000Z,0,"@JefferyRay76 Halo, @JefferyRay76. Terkait hal tersebut, kamu perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada perangkat kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile atau myBCA ya.",1856383055113662484,,JefferyRay76,in,,0,0,0,https://x.com/XpresiBCA/status/1856383055113662484,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1854840957881237592,2024-11-08T11:03:28.000Z,0,"@HarryMarwanto pastikan untuk versi BCA mobile saat ini, membutuhkan user untuk menonaktifkan fitur aksesibilitas.

Berikut cara memeriksa fitur Accessibility di Android/Huawei:
1. Buka settings/pengaturan/pengaturan tambahan
2. Pilih menu Accessibility pilih menu TalkBack",1854842167417774103,,__mas_har,in,,0,1,0,https://x.com/HaloBCA/status/1854842167417774103,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1853720541452210204,2024-11-05T08:55:05.000Z,0,"@anaksembau Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Anya",1853722694572966185,,pamanbil,in,,0,1,0,https://x.com/HaloBCA/status/1853722694572966185,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1853481796417327202,2024-11-04T17:31:58.000Z,0,"@zoewaku1975 Selamat pagi, @zoewaku1975. Mohon maaf atas ketidaknyamanannya. Jika menggunakan Android Anda perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Anda untuk akses BCA mobile ya.",1853490383856312515,,zoewaku1975,in,,0,0,0,https://x.com/BankBCA/status/1853490383856312515,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1852891660201717946,2024-11-03T01:58:57.000Z,0,@notyouradvisor terbaru dari aplikasi BCA mobile/myBCA dan berada pada area yang dijangkau sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device,1852893196143186383,,notyouradvisor,in,,0,0,0,https://x.com/HaloBCA/status/1852893196143186383,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1852389543334568112,2024-11-01T17:50:49.000Z,0,"@zasunaa1976 Jika menggunakan Android Anda perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Anda. Setelah itu, Anda dapat mengakses kembali aplikasi myBCA/ BCA mobile. 2/2",1852407964596088921,,zasunaa1976,in,,0,0,0,https://x.com/BankBCA/status/1852407964596088921,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1852391690222567590,2024-11-01T16:51:47.000Z,0,"@daffrockie Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Heybi",1852393106366443721,,daffrockie,in,,0,0,0,https://x.com/HaloBCA/status/1852393106366443721,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1851997113720410251,2024-10-31T14:41:24.000Z,0,"@annathayya Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Gefar",1851997906640974209,,annathayya,in,,0,1,0,https://x.com/HaloBCA/status/1851997906640974209,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1851890075807944765,2024-10-31T07:34:54.000Z,0,"@kangkaka01 Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA.",1851890578117792005,,kangkaka01,in,,0,1,0,https://x.com/HaloBCA/status/1851890578117792005,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1851657733990388053,2024-10-30T16:16:59.000Z,0,"@udahdiubah pada area yang dijangkau sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Gefar",1851659576732750312,,udahdiubah,in,,0,1,0,https://x.com/HaloBCA/status/1851659576732750312,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1851487171716477437,2024-10-30T07:24:18.000Z,0,"@haffdzah yang dijangkau sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.",1851525520451912066,,haffdzah,in,,0,0,0,https://x.com/HaloBCA/status/1851525520451912066,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1851487171716477437,2024-10-30T04:57:03.000Z,0,"@gurlscareer Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Anya",1851488464090608103,,gurlscareer,in,,0,1,0,https://x.com/HaloBCA/status/1851488464090608103,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1850934909541716015,2024-10-28T16:25:40.000Z,0,"@zasunaa1976 sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Leon",1850936985713848401,,zasunaa1976,in,,0,0,0,https://x.com/HaloBCA/status/1850936985713848401,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1850863291641561504,2024-10-28T12:07:01.000Z,0,"@mojiate1978 Selamat malam, @mojiate1978. Jika Anda sudah melakukan update ke versi terbaru namun masih kendala, Anda perlu menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Anda. Setelah itu, Anda dapat mengakses kembali aplikasi BCA mobile.",1850871892691026131,,mojiate1978,in,,0,0,0,https://x.com/BankBCA/status/1850871892691026131,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1850769250631442553,2024-10-28T05:19:09.000Z,0,"@BankBCA sudah kontak CS BCA via wa jga,jawabannya gak membantu. Disuruh nonaktifkan talkback, pdhl sdh di nonaktifkan talkback nya!!!! @HaloBCA @XpresiBCA",1850769250631442553,,BankBCA,in,,2,6,0,https://x.com/sanmori1979/status/1850769250631442553,1807176538422444033,sanmori1979,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1850721926563692840,2024-10-28T02:14:58.000Z,0,"@septiancina memadai. Jika menggunakan Android maka perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device yang digunakan. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks^Jav",1850722898920829375,,septiancina,in,,0,2,0,https://x.com/HaloBCA/status/1850722898920829375,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1850520149423517815,2024-10-27T12:51:14.000Z,0,"@urfairyn memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device kamu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. Tks 🙂 ^Ketlyn",1850520633073107252,,urfairyn,in,,0,0,0,https://x.com/HaloBCA/status/1850520633073107252,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1848539511929901469,2024-10-26T01:47:42.000Z,0,"@DenCybr atau talkback/screenreader/text-to-speech pada device yang digunakan. Setelah itu, Bapak/Ibu Pelanggan dapat mengakses kembali aplikasi BCA mobile/myBCA ya. 🙂 Tks ^Nica",1849991259697578169,,DenCybr,in,,0,0,0,https://x.com/HaloBCA/status/1849991259697578169,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849983658121363549,2024-10-26T01:39:07.000Z,0,"@tyawvanozz atau talkback/screenreader/text-to-speech pada device yang digunakan. Setelah itu, dapat mengakses kembali aplikasi BCA mobile.

Untuk informasi lebih lanjut, mohon kesediaan Ibu @tyawvanozz menghubungi Halo BCA 1500888",1849989100792934654,,tyawvanozz,in,,0,0,0,https://x.com/HaloBCA/status/1849989100792934654,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1848539511929901469,2024-10-26T01:28:05.000Z,0,"@snip2000 atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile tersebut ya. 🙂 Tks ^Nica",1849986325270888655,,snip2000,in,,0,0,0,https://x.com/HaloBCA/status/1849986325270888655,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849833801830236287,2024-10-25T15:34:12.000Z,0,"@mojiate1978 Jika menggunakan Android kamu perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile. (2/2)",1849836870559203673,,mojiate1978,in,,0,0,0,https://x.com/XpresiBCA/status/1849836870559203673,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849835205877772331,2024-10-25T15:31:31.000Z,0,"@JefferyRay76 Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Heybi",1849836195213353200,,JefferyRay76,in,,0,0,0,https://x.com/HaloBCA/status/1849836195213353200,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849820493072957659,2024-10-25T14:45:14.000Z,0,"@sanmori1979 Jika menggunakan Android kamu perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device kamu. Setelah itu, kamu dapat mengakses kembali aplikasi BCA mobile. (2/2)",1849824545362018353,,sanmori1979,in,,0,0,0,https://x.com/XpresiBCA/status/1849824545362018353,351429302,XpresiBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849743870948671931,2024-10-25T09:40:13.000Z,0,"@WearAllShoes Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. :) Tks ^Heybi",1849747787828822290,,WearAllShoes,in,,0,0,0,https://x.com/HaloBCA/status/1849747787828822290,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849743870948671931,2024-10-25T09:27:53.000Z,0,"@aufwib Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. 🙂 Tks ^Anya",1849744683037286735,,aufwib,in,,0,2,0,https://x.com/HaloBCA/status/1849744683037286735,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849726573290848568,2024-10-25T08:23:03.000Z,0,@hininsky atau talkback/screenreader/text-to-speech pada settingan device yang digunakan setelah itu dapat mengakses kembali aplikasi BCA mobile. 🙂 Tks ^Lindy,1849728367840592331,,hininsky,in,,0,0,0,https://x.com/HaloBCA/status/1849728367840592331,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849655869333819733,2024-10-25T03:42:59.000Z,0,"@nandataufikM menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device kamu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA. Tks 🙂 ^Ketlyn",1849657886739456453,,n_TaufikM,in,,0,1,0,https://x.com/HaloBCA/status/1849657886739456453,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849652244259668239,2024-10-25T03:39:05.000Z,0,"@Lyy_tyaa yang dijangkau sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Bapak/Ibu. Setelah itu, dapat mengakses kembali aplikasi BCA mobile. :) Tks ^Crisel",1849656902667600116,,Lyy_tyaa,in,,0,0,0,https://x.com/HaloBCA/status/1849656902667600116,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849649768399798737,2024-10-25T03:18:50.000Z,0,"@Wicaksono_J pada area yang dijangkau sinyal internet yang memadai. Jika menggunakan Android perlu untuk menonaktifkan fitur accessibility service atau talkback/screenreader/text-to-speech pada device Anda. Setelah itu, dapat mengakses kembali aplikasi BCA mobile. 2/2",1849651806479200500,,Wicaksono_J,in,,0,0,0,https://x.com/BankBCA/status/1849651806479200500,567255514,BankBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1849638387533439272,2024-10-25T02:38:23.000Z,0,"@radusvn atau talkback/screenreader/text-to-speech pada device Bapak/Ibu Pelanggan. Setelah itu, dapat mengakses kembali aplikasi BCA mobile/myBCA ya. 🙂 Tks ^Nica",1849641629831004267,,radusvn,in,,0,0,0,https://x.com/HaloBCA/status/1849641629831004267,620977821,HaloBCA,talkback BCA,talkback_bca,Aksesibilitas,BCA,True
1028184163331891201,2018-08-11T07:39:41.000Z,0,"THE TALKBACK siap menghibur kawan-kawan semua di Mandiri Jakarta Market Fest 2018, Pasar Santa Jakarta Selatan. Catat tanggalnya dan sampai bertemu disana kawan. #MandiriJakarta… https://t.co/yz621KiReE",1028184163331891201,,,in,,0,0,2,https://x.com/IMJ_ID/status/1028184163331891201,413124076,IMJ_ID,talkback Mandiri,talkback_mandiri,Aksesibilitas,Mandiri,True
1977878523458269427,2025-10-14T05:29:31.000Z,0,"@Ivan_TheGDN @Dana_TheGDN @Jared_TheGDN @Troi_TheGDN @Yana_TheGUIDON @YsabelD_TheGDN @Jae_TheGDN @Abby_TheGDN @Jess_TheGDN @Fernie_TheGDN @Miguel_TheGDN @Nikolai_TheGDN @Tim_TheGDN @Roi_TheGDN @Sam_TheGDN HAPPENING LATER: As part of Talakayang Alay sa Bayan (TALAB) 2025, the Loyola Film Circle will present Spotlight on Sunshine: Film Screening and Talkback at the Henry Lee Irwin Theater from 12 NN to 4 PM. | via @Gabb_TheGDN

#TALAB2025
#WalkingWithTheExcluded",1977969998795772371,,TheGUIDON,en,,0,1,0,https://x.com/TheGUIDON/status/1977969998795772371,66115536,TheGUIDON,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1774925169577857206,2024-04-01T22:21:51.000Z,4,"🚨Tomorrow evening only! Join DANA H. star Jordan Baker and Crow's Associate Artistic Director Paolo Santalucia at a free post-show talkback after the Tuesday, April 2 performance in the Factory Theatre mainspace.

On stage now to April 14
🎟 Tickets: https://t.co/vegtF9m9qW https://t.co/QkWj81eZQk",1774925169577857206,https://pbs.twimg.com/media/GKHNCSlWwAADv88.jpg,,en,,0,0,1,https://x.com/crowstheatre/status/1774925169577857206,16596309,crowstheatre,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1664013890123091969,2023-05-31T21:00:01.000Z,3,"This just in -- Dana Ashbrook (""Twin Peaks"", ""Dawson's Creek"", ""Psych"") will be joining our talkback tomorrow night after the 7pm performance! Join us this weekend at Legacy for MASTERS OF PUPPETS  -- best availability Friday or Saturday evening.

https://t.co/BhDC9kZT4v https://t.co/9fKPgelQk4",1664013890123091969,https://pbs.twimg.com/media/FxegLudXoAIJG33.jpg,,en,,0,0,2,https://x.com/LegacyTheatreCT/status/1664013890123091969,1071546992,LegacyTheatreCT,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1621162932750151683,2023-02-02T15:05:37.000Z,1,"SATURDAY: Kick off our #BlackHistoryMonth Free Film Series, with #AJournalForJordan and post-film talkback with film subject Dana Canedy. Free advance tickets at https://t.co/TzXTrVJmad https://t.co/wKp1Pr08ZI",1621162932750151683,https://pbs.twimg.com/media/Fn-G6aFXoAEWc4U.jpg,,en,,0,0,1,https://x.com/basiecinemas/status/1621162932750151683,1367207066159489032,basiecinemas,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1515038931028430859,2022-04-18T20:22:34.000Z,2,"@ABIatUofL Thank you for posting this notice! I wanted to note that the youtube talkback with @BreeNewsome, Maulian Dana, and Robert Shetterly @truthamerica can still be watched. And check here for more screenings of @TruthTellersDoc — https://t.co/uPk4xGXH1F",1516150214112989190,,ABIatUofL,en,,0,0,1,https://x.com/newvillagepress/status/1516150214112989190,119492755,newvillagepress,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1515038931028430859,2022-04-15T18:46:43.000Z,2,"Were you unable to attend the in-person screening of Truth Tellers at the Speed Cinema? Watch the film (until Sunday) and the talkback with Truth Tellers, Bree Newsome, Maulian Dana, and Robert Shetterly.

Film: https://t.co/sW6R9uBor8 
Talkback: https://t.co/ea1XYNQfN1 https://t.co/RVSo1LA8ct",1515038931028430859,https://pbs.twimg.com/media/FQZ_nw6WYAAy3AL.png,,en,,0,2,0,https://x.com/ABIatUofL/status/1515038931028430859,104231812,ABIatUofL,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1429152887310098439,2021-08-22T12:31:35.000Z,1,@lrl014 @LoveLovePeaceP1 1977 but only if it has the talkback on it! The set is lovely &amp; ahead of its time (way better than 1982) but the production gets very chaotic. Like Dana Int 21 years later Marie goes on the missing list!,1429420986387030021,,lrl014,en,,0,1,0,https://x.com/JamesMartinTVR/status/1429420986387030021,1420388033724043266,JamesMartinTVR,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1341836023941238789,2020-12-23T20:00:12.000Z,14,"Merry Christmas from all of us on BBC Talkback. Our special programmes begin tomorrow with former Eurovision winner Dana and we will return on Monday 4th January but until then have a safe and peaceful Christmas 

https://t.co/K4j5tqhX8T https://t.co/9TscHgbktf https://t.co/MTunU9ZNyN",1341836023941238789,https://pbs.twimg.com/media/Ep8owL9WMAATvBT.jpg,,en,,0,3,0,https://x.com/BBCTalkback/status/1341836023941238789,2815613005,BBCTalkback,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1341746078807371776,2020-12-23T14:02:48.000Z,30,"Merry Christmas from all of us on BBC Talkback. Our special programmes begin tomorrow with former Eurovision winner Dana and we will return on Monday 4th January but until then have a safe and peaceful Christmas 
https://t.co/BHguCMLCCy https://t.co/kyaStU1CdS",1341746078807371776,https://pbs.twimg.com/media/Ep7W8qjXUAAPFQA.jpg,,en,,0,3,3,https://x.com/BBCTalkback/status/1341746078807371776,2815613005,BBCTalkback,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
1315024522098208772,2020-10-10T20:20:52.000Z,0,"Join us for the live talkback for our Out The Box Festival, featuring playwrights Jasmine Delgado, Cherie Lockett, and Ajitha L. Reddy, moderated by Dana Lynn Formby!! Stream live at https://t.co/eE5RVKVoO3
#chicagodramatists #outthebox #chicagoplaywrights #newvoices #newwork https://t.co/W9isX3N6B0",1315024522098208772,https://pbs.twimg.com/media/Ej_ira7XsAAtGMM.jpg,,en,,0,0,0,https://x.com/ChiDrama/status/1315024522098208772,22647976,ChiDrama,talkback Dana,talkback_dana,Aksesibilitas,Dana,True
